Date,Source Files,Statements,Lines,Comment Lines,Documentation Lines,Data Files,Data Bytes,User,Note
08-Apr-2014 18:43,2,2285,6463,984,0,0,0,morgan,
09-Apr-2014 07:50,2,2285,6463,984,0,0,0,morgan,
10-Apr-2014 08:41,2,2285,6463,984,0,0,0,morgan,
12-Apr-2014 18:32,2,2285,6463,984,0,0,0,morgan,
17-Apr-2014 14:47,2,2285,6463,984,0,0,0,morgan,
24-Apr-2014 20:42,2,2285,6463,984,0,0,0,morgan,
29-Apr-2014 11:08,2,2285,6463,984,0,0,0,morgan,
15-May-2014 19:12,2,2285,6463,984,0,0,0,morgan,
20-May-2014 10:33,2,2285,6463,984,0,0,0,morgan,
21-May-2014 17:24,2,2285,6463,984,0,0,0,morgan,
06-Jun-2014 21:31,2,2285,6463,984,0,0,0,morgan,
04-Jul-2014 21:05,2,2285,6463,984,0,0,0,morgan,
06-Jul-2014 20:19,2,2285,6463,984,0,0,0,morgan,
07-Jul-2014 18:53,2,2285,6463,984,0,0,0,morgan,
10-Jul-2014 19:04,2,2285,6463,984,0,0,0,morgan,
11-Jul-2014 10:01,2,2285,6463,984,0,0,0,morgan,
12-Jul-2014 15:19,2,2285,6463,984,0,0,0,morgan,
17-Jul-2014 12:49,2,2285,6463,984,0,0,0,morgan,
18-Jul-2014 15:43,2,2285,6463,984,0,0,0,morgan,
21-Jul-2014 22:19,2,2285,6463,984,0,0,0,morgan,206,0,206
22-Jul-2014 17:20,2,2285,6463,984,0,0,0,morgan,206,0,206
25-Jul-2014 23:58,2,2285,6463,984,0,0,0,morgan,206,0,206
26-Jul-2014 22:49,2,2285,6463,984,0,0,0,morgan,206,0,206
27-Jul-2014 10:37,2,2285,6463,984,0,0,0,morgan,206,0,206
28-Jul-2014 22:59,2,2285,6463,984,0,0,0,morgan,206,0,206
29-Jul-2014 23:03,2,2285,6463,984,0,0,0,michaelmara,206,0,206
30-Jul-2014 21:55,2,2285,6463,984,0,0,0,morgan,206,0,206
31-Jul-2014 14:57,2,2285,6463,984,0,0,0,morgan,206,0,206
02-Aug-2014 09:10,2,2285,6463,984,0,0,0,michaelmara,206,0,206
05-Aug-2014 11:54,2,2285,6463,984,0,0,0,sam,206,0,206
06-Aug-2014 13:40,2,2285,6463,984,0,0,0,morgan,206,0,206
14-Aug-2014 15:40,2,2285,6463,984,0,0,0,morgan,206,0,206
15-Aug-2014 16:12,2,2285,6463,984,0,0,0,morgan,206,0,206
16-Aug-2014 14:19,2,2285,6463,984,0,0,0,morgan,206,0,206
18-Aug-2014 19:11,2,2285,6463,984,0,0,0,michaelmara,206,0,206
19-Aug-2014 17:14,2,2285,6463,984,0,0,0,michaelmara,206,0,206
20-Aug-2014 08:56,2,2285,6463,984,0,0,0,morgan,206,0,206
21-Aug-2014 19:08,2,2285,6463,984,0,0,0,morgan,206,0,206
23-Aug-2014 23:11,2,2285,6463,984,0,0,0,michaelmara,206,0,206
24-Aug-2014 21:42,2,2285,6463,984,0,0,0,michaelmara,206,0,206
10-Apr-2015 10:25,2,2285,6463,984,0,0,0,michaelmara,206,0
12-Apr-2015 14:29,2,2285,6463,984,0,0,0,michaelmara,206,0
05-May-2015 13:19,2,2285,6463,984,0,0,0,michaelmara,206,0
05-May-2015 13:55,2,2285,6463,984,0,0,0,michaelmara,206,0
05-May-2015 14:04,2,2285,6463,984,0,0,0,michaelmara,206,0
05-May-2015 14:42,2,2285,6463,984,0,0,0,michaelmara,206,0
05-May-2015 14:54,2,2285,6463,984,0,0,0,michaelmara,206,0
27-Aug-2015 19:12,2,2285,6463,984,0,0,0,michaelmara,206,0
27-Aug-2015 19:26,2,2285,6463,984,0,0,0,michaelmara,206,0
29-Sep-2015 14:33,2,2285,6463,984,0,0,0,michaelmara,206,0
16-Oct-2015 13:26,2,2285,6463,984,0,0,0,michaelmara,206,0
16-Oct-2015 13:39,2,2285,6463,984,0,0,0,michaelmara,206,0
21-Oct-2015 13:29,2,2285,6463,984,0,0,0,michaelmara,206,0
21-Oct-2015 13:39,2,2285,6463,984,0,0,0,michaelmara,206,0
28-Oct-2015 15:26,2,2285,6463,984,0,0,0,michaelmara,206,0
30-Oct-2015 12:11,2,2285,6463,984,0,0,0,michaelmara,206,0
30-Oct-2015 12:43,2,2285,6463,984,0,0,0,michaelmara,206,0
30-Oct-2015 13:30,2,2285,6463,984,0,0,0,michaelmara,206,0
28-Feb-2016 16:31,2,2285,6463,984,0,0,0,michaelmara,206,0
22-Mar-2016 09:11,2,2285,6463,984,0,0,0,michaelmara,206,0
22-Mar-2016 09:39,2,2285,6463,984,0,0,0,michaelmara,206,0
22-Mar-2016 09:11,2,2285,6463,984,0,0,0,michaelmara,206,0
28-Feb-2016 16:31,2,2285,6463,984,0,0,0,michaelmara,206,0
30-Oct-2015 13:30,2,2285,6463,984,0,0,0,michaelmara,206,0
30-Oct-2015 12:43,2,2285,6463,984,0,0,0,michaelmara,206,0
30-Oct-2015 12:11,2,2285,6463,984,0,0,0,michaelmara,206,0
28-Oct-2015 15:26,2,2285,6463,984,0,0,0,michaelmara,206,0
21-Oct-2015 13:29,2,2285,6463,984,0,0,0,michaelmara,206,0
16-Oct-2015 13:26,2,2285,6463,984,0,0,0,michaelmara,206,0
29-Sep-2015 14:33,2,2285,6463,984,0,0,0,michaelmara,206,0
27-Aug-2015 19:12,2,2285,6463,984,0,0,0,michaelmara,206,0
05-May-2015 14:42,2,2285,6463,984,0,0,0,michaelmara,206,0
05-May-2015 13:55,2,2285,6463,984,0,0,0,michaelmara,206,0
05-May-2015 13:19,2,2285,6463,984,0,0,0,michaelmara,206,0
12-Apr-2015 14:29,2,2285,6463,984,0,0,0,michaelmara,206,0
10-Apr-2015 10:25,2,2285,6463,984,0,0,0,michaelmara,206,0
31-Aug-2014 12:30,2,2285,6463,984,0,0,0,morgan,206,0,206
01-Sep-2014 16:53,2,2285,6463,984,0,0,0,morgan,206,0,206
02-Sep-2014 10:09,2,2285,6463,984,0,0,0,morgan,206,0,206
03-Sep-2014 14:26,2,2285,6463,984,0,0,0,morgan,206,0,206
04-Sep-2014 20:27,2,2285,6463,984,0,0,0,morgan,206,0,206
06-Sep-2014 22:19,2,2285,6463,984,0,0,0,morgan,206,0
06-Sep-2014 22:19,2,2285,6463,984,0,0,0,morgan,206,0
06-Sep-2014 22:26,2,2285,6463,984,0,0,0,morgan,206,0
06-Sep-2014 22:26,2,2285,6463,984,0,0,0,morgan,206,0
06-Sep-2014 22:45,2,2285,6463,984,0,0,0,morgan,206,0
06-Sep-2014 22:45,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 15:38,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 15:38,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 15:42,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 15:42,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 16:40,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 16:40,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 16:45,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 16:45,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 19:19,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 19:19,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 19:21,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 19:21,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 20:18,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2014 20:18,2,2285,6463,984,0,0,0,morgan,206,0
09-Sep-2014 08:09,2,2285,6463,984,0,0,0,morgan,206,0
09-Sep-2014 08:09,2,2285,6463,984,0,0,0,morgan,206,0
09-Sep-2014 08:16,2,2285,6463,984,0,0,0,morgan,206,0
09-Sep-2014 08:16,2,2285,6463,984,0,0,0,morgan,206,0
09-Sep-2014 08:19,2,2285,6463,984,0,0,0,morgan,206,0
09-Sep-2014 08:19,2,2285,6463,984,0,0,0,morgan,206,0
09-Sep-2014 11:04,2,2285,6463,984,0,0,0,morgan,206,0
09-Sep-2014 11:04,2,2285,6463,984,0,0,0,morgan,206,0
11-Sep-2014 09:35,2,2285,6463,984,0,0,0,morgan,206,0
11-Sep-2014 09:35,2,2285,6463,984,0,0,0,morgan,206,0
14-Sep-2014 13:43,2,2285,6463,984,0,0,0,morgan,206,0
14-Sep-2014 13:43,2,2285,6463,984,0,0,0,morgan,206,0
14-Sep-2014 17:23,2,2285,6463,984,0,0,0,morgan,206,0
14-Sep-2014 17:23,2,2285,6463,984,0,0,0,morgan,206,0
14-Sep-2014 21:07,2,2285,6463,984,0,0,0,morgan,206,0
14-Sep-2014 21:07,2,2285,6463,984,0,0,0,morgan,206,0
16-Sep-2014 21:56,2,2285,6463,984,0,0,0,morgan,206,0
18-Sep-2014 09:42,2,2285,6463,984,0,0,0,morgan,206,0
18-Sep-2014 09:48,2,2285,6463,984,0,0,0,morgan,206,0
19-Sep-2014 11:10,2,2285,6463,984,0,0,0,morgan,206,0
19-Sep-2014 21:52,2,2285,6463,984,0,0,0,morgan,206,0
23-Sep-2014 04:52,2,2285,6463,984,0,0,0,morgan,206,0
23-Sep-2014 04:57,2,2285,6463,984,0,0,0,morgan,206,0
26-Sep-2014 17:21,2,2285,6463,984,0,0,0,morgan,206,0
26-Sep-2014 17:27,2,2285,6463,984,0,0,0,morgan,206,0
26-Sep-2014 21:15,2,2285,6463,984,0,0,0,morgan,206,0
26-Sep-2014 21:21,2,2285,6463,984,0,0,0,morgan,206,0
26-Sep-2014 21:57,2,2285,6463,984,0,0,0,morgan,206,0
30-Sep-2014 13:33,2,2285,6463,984,0,0,0,morgan,206,0
03-Oct-2014 12:06,2,2285,6463,984,0,0,0,morgan,206,0
04-Oct-2014 00:10,2,2285,6463,984,0,0,0,morgan,206,0
04-Oct-2014 00:22,2,2285,6463,984,0,0,0,morgan,206,0
06-Oct-2014 14:31,2,2285,6463,984,0,0,0,morgan,206,0
06-Oct-2014 14:35,2,2285,6463,984,0,0,0,morgan,206,0
06-Oct-2014 15:43,2,2285,6463,984,0,0,0,morgan,206,0
08-Oct-2014 18:07,2,2285,6463,984,0,0,0,morgan,206,0
08-Oct-2014 18:11,2,2285,6463,984,0,0,0,morgan,206,0
10-Oct-2014 07:56,2,2285,6463,984,0,0,0,morgan,206,0
10-Oct-2014 08:08,2,2285,6463,984,0,0,0,morgan,206,0
11-Oct-2014 21:21,2,2285,6463,984,0,0,0,morgan,206,0
11-Oct-2014 21:24,2,2285,6463,984,0,0,0,morgan,206,0
16-Oct-2014 06:37,2,2285,6463,984,0,0,0,morgan,206,0
16-Oct-2014 06:44,2,2285,6463,984,0,0,0,morgan,206,0
17-Oct-2014 23:47,2,2285,6463,984,0,0,0,morgan,206,0
17-Oct-2014 23:57,2,2285,6463,984,0,0,0,morgan,206,0
26-Oct-2014 21:04,2,2285,6463,984,0,0,0,morgan,206,0
26-Oct-2014 21:36,2,2285,6463,984,0,0,0,morgan,206,0
27-Oct-2014 07:39,2,2285,6463,984,0,0,0,morgan,206,0
27-Oct-2014 07:44,2,2285,6463,984,0,0,0,morgan,206,0
27-Oct-2014 08:52,2,2285,6463,984,0,0,0,morgan,206,0
27-Oct-2014 11:38,2,2285,6463,984,0,0,0,morgan,206,0
27-Oct-2014 17:45,2,2285,6463,984,0,0,0,morgan,206,0
02-Nov-2014 19:46,2,2285,6463,984,0,0,0,morgan,206,0
02-Nov-2014 20:20,2,2285,6463,984,0,0,0,morgan,206,0
02-Nov-2014 20:52,2,2285,6463,984,0,0,0,morgan,206,0
02-Nov-2014 21:23,2,2285,6463,984,0,0,0,morgan,206,0
02-Nov-2014 21:24,2,2285,6463,984,0,0,0,morgan,206,0
05-Nov-2014 15:35,2,2285,6463,984,0,0,0,morgan,206,0
06-Nov-2014 13:51,2,2285,6463,984,0,0,0,morgan,206,0
08-Nov-2014 01:36,2,2285,6463,984,0,0,0,morgan,206,0
08-Nov-2014 02:07,2,2285,6463,984,0,0,0,morgan,206,0
08-Nov-2014 02:11,2,2285,6463,984,0,0,0,morgan,206,0
08-Nov-2014 17:42,2,2285,6463,984,0,0,0,morgan,206,0
11-Nov-2014 11:15,2,2285,6463,984,0,0,0,morgan,206,0
12-Nov-2014 19:53,2,2285,6463,984,0,0,0,morgan,206,0
12-Nov-2014 21:42,2,2285,6463,984,0,0,0,morgan,206,0
12-Nov-2014 21:52,2,2285,6463,984,0,0,0,morgan,206,0
16-Nov-2014 18:47,2,2285,6463,984,0,0,0,morgan,206,0
16-Nov-2014 18:50,2,2285,6463,984,0,0,0,morgan,206,0
16-Nov-2014 20:56,2,2285,6463,984,0,0,0,morgan,206,0
16-Nov-2014 20:57,2,2285,6463,984,0,0,0,morgan,206,0
16-Nov-2014 21:43,2,2285,6463,984,0,0,0,morgan,206,0
16-Nov-2014 22:08,2,2285,6463,984,0,0,0,morgan,206,0
19-Nov-2014 05:29,2,2285,6463,984,0,0,0,morgan,206,0
19-Nov-2014 05:43,2,2285,6463,984,0,0,0,morgan,206,0
24-Nov-2014 09:45,2,2285,6463,984,0,0,0,morgan,206,0
24-Nov-2014 14:37,2,2285,6463,984,0,0,0,morgan,206,0
24-Nov-2014 21:25,2,2285,6463,984,0,0,0,morgan,206,0
24-Nov-2014 21:45,2,2285,6463,984,0,0,0,morgan,206,0
25-Nov-2014 16:37,2,2285,6463,984,0,0,0,morgan,206,0
25-Nov-2014 20:01,2,2285,6463,984,0,0,0,morgan,206,0
25-Nov-2014 20:39,2,2285,6463,984,0,0,0,morgan,206,0
26-Nov-2014 11:37,2,2285,6463,984,0,0,0,morgan,206,0
26-Nov-2014 16:52,2,2285,6463,984,0,0,0,morgan,206,0
26-Nov-2014 17:32,2,2285,6463,984,0,0,0,morgan,206,0
26-Nov-2014 17:33,2,2285,6463,984,0,0,0,morgan,206,0
26-Nov-2014 23:00,2,2285,6463,984,0,0,0,morgan,206,0
26-Nov-2014 23:34,2,2285,6463,984,0,0,0,morgan,206,0
26-Nov-2014 23:52,2,2285,6463,984,0,0,0,morgan,206,0
27-Nov-2014 22:21,2,2285,6463,984,0,0,0,morgan,206,0
27-Nov-2014 22:25,2,2285,6463,984,0,0,0,morgan,206,0
29-Nov-2014 10:01,2,2285,6463,984,0,0,0,morgan,206,0
29-Nov-2014 14:40,2,2285,6463,984,0,0,0,morgan,206,0
29-Nov-2014 14:56,2,2285,6463,984,0,0,0,morgan,206,0
29-Nov-2014 19:06,2,2285,6463,984,0,0,0,morgan,206,0
29-Nov-2014 19:35,2,2285,6463,984,0,0,0,morgan,206,0
29-Nov-2014 20:06,2,2285,6463,984,0,0,0,morgan,206,0
29-Nov-2014 20:36,2,2285,6463,984,0,0,0,morgan,206,0
29-Nov-2014 20:40,2,2285,6463,984,0,0,0,morgan,206,0
29-Nov-2014 23:29,2,2285,6463,984,0,0,0,morgan,206,0
30-Nov-2014 00:00,2,2285,6463,984,0,0,0,morgan,206,0
30-Nov-2014 00:02,2,2285,6463,984,0,0,0,morgan,206,0
02-Dec-2014 14:24,2,2285,6463,984,0,0,0,morgan,206,0
02-Dec-2014 14:32,2,2285,6463,984,0,0,0,morgan,206,0
03-Dec-2014 10:00,2,2285,6463,984,0,0,0,morgan,206,0
03-Dec-2014 10:05,2,2285,6463,984,0,0,0,morgan,206,0
07-Dec-2014 22:32,2,2285,6463,984,0,0,0,morgan,206,0
07-Dec-2014 22:50,2,2285,6463,984,0,0,0,morgan,206,0
09-Dec-2014 23:34,2,2285,6463,984,0,0,0,morgan,206,0
11-Dec-2014 22:22,2,2285,6463,984,0,0,0,morgan,206,0
12-Dec-2014 12:07,2,2285,6463,984,0,0,0,morgan,206,0
12-Dec-2014 12:09,2,2285,6463,984,0,0,0,morgan,206,0
13-Dec-2014 08:57,2,2285,6463,984,0,0,0,morgan,206,0
13-Dec-2014 09:27,2,2285,6463,984,0,0,0,morgan,206,0
13-Dec-2014 16:38,2,2285,6463,984,0,0,0,morgan,206,0
13-Dec-2014 16:44,2,2285,6463,984,0,0,0,morgan,206,0
14-Dec-2014 10:52,2,2285,6463,984,0,0,0,morgan,206,0
14-Dec-2014 10:55,2,2285,6463,984,0,0,0,morgan,206,0
17-Dec-2014 22:49,2,2285,6463,984,0,0,0,morgan,206,0
21-Dec-2014 16:28,2,2285,6463,984,0,0,0,morgan,206,0
21-Dec-2014 16:30,2,2285,6463,984,0,0,0,morgan,206,0
21-Dec-2014 17:17,2,2285,6463,984,0,0,0,morgan,206,0
21-Dec-2014 17:38,2,2285,6463,984,0,0,0,morgan,206,0
22-Dec-2014 17:18,2,2285,6463,984,0,0,0,morgan,206,0
28-Dec-2014 12:00,2,2285,6463,984,0,0,0,morgan,206,0
28-Dec-2014 22:45,2,2285,6463,984,0,0,0,morgan,206,0
28-Dec-2014 22:47,2,2285,6463,984,0,0,0,morgan,206,0
30-Dec-2014 11:01,2,2285,6463,984,0,0,0,morgan,206,0
30-Dec-2014 11:06,2,2285,6463,984,0,0,0,morgan,206,0
30-Dec-2014 17:56,2,2285,6463,984,0,0,0,morgan,206,0
30-Dec-2014 18:04,2,2285,6463,984,0,0,0,morgan,206,0
04-Jan-2015 00:35,2,2285,6463,984,0,0,0,morgan,206,0
04-Jan-2015 00:43,2,2285,6463,984,0,0,0,morgan,206,0
04-Jan-2015 10:12,2,2285,6463,984,0,0,0,morgan,206,0
04-Jan-2015 11:37,2,2285,6463,984,0,0,0,morgan,206,0
04-Jan-2015 16:51,2,2285,6463,984,0,0,0,morgan,206,0
08-Jan-2015 14:15,2,2285,6463,984,0,0,0,morgan,206,0
08-Jan-2015 14:18,2,2285,6463,984,0,0,0,morgan,206,0
08-Jan-2015 17:19,2,2285,6463,984,0,0,0,morgan,206,0
09-Jan-2015 15:06,2,2285,6463,984,0,0,0,morgan,206,0
12-Jan-2015 16:34,2,2285,6463,984,0,0,0,morgan,206,0
12-Jan-2015 16:37,2,2285,6463,984,0,0,0,morgan,206,0
14-Jan-2015 12:00,2,2285,6463,984,0,0,0,morgan,206,0
14-Jan-2015 12:10,2,2285,6463,984,0,0,0,morgan,206,0
14-Jan-2015 13:15,2,2285,6463,984,0,0,0,morgan,206,0
14-Jan-2015 19:01,2,2285,6463,984,0,0,0,morgan,206,0
14-Jan-2015 21:49,2,2285,6463,984,0,0,0,morgan,206,0
14-Jan-2015 22:11,2,2285,6463,984,0,0,0,morgan,206,0
21-Jan-2015 14:02,2,2285,6463,984,0,0,0,morgan,206,0
28-Jan-2015 19:50,2,2285,6463,984,0,0,0,morgan,206,0
28-Jan-2015 20:00,2,2285,6463,984,0,0,0,morgan,206,0
13-Feb-2015 12:09,2,2285,6463,984,0,0,0,morgan,206,0
13-Feb-2015 12:33,2,2285,6463,984,0,0,0,morgan,206,0
20-Feb-2015 15:12,2,2285,6463,984,0,0,0,morgan,206,0
20-Feb-2015 15:20,2,2285,6463,984,0,0,0,morgan,206,0
24-Feb-2015 06:13,2,2285,6463,984,0,0,0,morgan,206,0
20-Mar-2015 16:43,2,2285,6463,984,0,0,0,morgan,206,0
20-Mar-2015 16:59,2,2285,6463,984,0,0,0,morgan,206,0
29-Mar-2015 14:09,2,2285,6463,984,0,0,0,morgan,206,0
29-Mar-2015 14:29,2,2285,6463,984,0,0,0,morgan,206,0
17-May-2015 21:22,2,2285,6463,984,0,0,0,morgan,206,0
24-May-2015 10:04,2,2285,6463,984,0,0,0,morgan,206,0
24-May-2015 10:20,2,2285,6463,984,0,0,0,morgan,206,0
25-May-2015 20:46,2,2285,6463,984,0,0,0,morgan,206,0
25-May-2015 20:47,2,2285,6463,984,0,0,0,morgan,206,0
26-May-2015 16:34,2,2285,6463,984,0,0,0,morgan,206,0
27-May-2015 03:13,2,2285,6463,984,0,0,0,morgan,206,0
27-May-2015 03:16,2,2285,6463,984,0,0,0,morgan,206,0
26-Jun-2015 07:54,2,2285,6463,984,0,0,0,morgan,206,0
26-Jun-2015 08:16,2,2285,6463,984,0,0,0,morgan,206,0
26-Jun-2015 10:40,2,2285,6463,984,0,0,0,morgan,206,0
06-Jul-2015 04:52,2,2285,6463,984,0,0,0,morgan,206,0
06-Jul-2015 05:20,2,2285,6463,984,0,0,0,morgan,206,0
06-Jul-2015 10:03,2,2285,6463,984,0,0,0,morgan,206,0
08-Jul-2015 15:44,2,2285,6463,984,0,0,0,morgan,206,0
13-Jul-2015 18:10,2,2285,6463,984,0,0,0,morgan,206,0
17-Jul-2015 08:53,2,2285,6463,984,0,0,0,morgan,206,0
17-Jul-2015 08:59,2,2285,6463,984,0,0,0,morgan,206,0
17-Jul-2015 18:17,2,2285,6463,984,0,0,0,morgan,206,0
17-Jul-2015 18:22,2,2285,6463,984,0,0,0,morgan,206,0
25-Jul-2015 23:57,2,2285,6463,984,0,0,0,morgan,206,0
27-Jul-2015 09:04,2,2285,6463,984,0,0,0,morgan,206,0
27-Jul-2015 21:04,2,2285,6463,984,0,0,0,morgan,206,0
29-Jul-2015 00:10,2,2285,6463,984,0,0,0,morgan,206,0
30-Jul-2015 09:17,2,2285,6463,984,0,0,0,morgan,206,0
03-Aug-2015 11:32,2,2285,6463,984,0,0,0,morgan,206,0
03-Aug-2015 11:37,2,2285,6463,984,0,0,0,morgan,206,0
26-Aug-2015 22:03,2,2285,6463,984,0,0,0,morgan,206,0
26-Aug-2015 22:17,2,2285,6463,984,0,0,0,morgan,206,0
28-Aug-2015 09:49,2,2285,6463,984,0,0,0,morgan,206,0
03-Sep-2015 16:32,2,2285,6463,984,0,0,0,morgan,206,0
06-Sep-2015 21:01,2,2285,6463,984,0,0,0,morgan,206,0
06-Sep-2015 21:51,2,2285,6463,984,0,0,0,morgan,206,0
07-Sep-2015 19:12,2,2285,6463,984,0,0,0,morgan,206,0
12-Sep-2015 23:05,2,2285,6463,984,0,0,0,morgan,206,0
14-Sep-2015 13:29,2,2285,6463,984,0,0,0,morgan,206,0
15-Sep-2015 08:56,2,2285,6463,984,0,0,0,morgan,206,0
15-Sep-2015 15:19,2,2285,6463,984,0,0,0,morgan,206,0
15-Sep-2015 19:52,2,2285,6463,984,0,0,0,morgan,206,0
15-Sep-2015 19:58,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 06:59,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 07:17,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 17:47,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 17:51,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 20:19,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 20:42,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 21:58,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 22:29,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 23:02,2,2285,6463,984,0,0,0,morgan,206,0
17-Sep-2015 23:07,2,2285,6463,984,0,0,0,morgan,206,0
18-Sep-2015 13:36,2,2285,6463,984,0,0,0,morgan,206,0
18-Sep-2015 14:24,2,2285,6463,984,0,0,0,morgan,206,0
18-Sep-2015 14:27,2,2285,6463,984,0,0,0,morgan,206,0
18-Sep-2015 15:49,2,2285,6463,984,0,0,0,morgan,206,0
19-Sep-2015 05:26,2,2285,6463,984,0,0,0,morgan,206,0
19-Sep-2015 05:45,2,2285,6463,984,0,0,0,morgan,206,0
19-Sep-2015 14:19,2,2285,6463,984,0,0,0,morgan,206,0
20-Sep-2015 13:50,2,2285,6463,984,0,0,0,morgan,206,0
20-Sep-2015 19:10,2,2285,6463,984,0,0,0,morgan,206,0
20-Sep-2015 19:40,2,2285,6463,984,0,0,0,morgan,206,0
20-Sep-2015 20:14,2,2285,6463,984,0,0,0,morgan,206,0
20-Sep-2015 20:43,2,2285,6463,984,0,0,0,morgan,206,0
21-Sep-2015 19:41,2,2285,6463,984,0,0,0,morgan,206,0
